id,indexed,hangul,ipa,POS,abs_freq,rel_freq
27767,강토,강토,k ɑ ŋ tʰ o,NNG,28,0
27767,처소,처소,tɕʰ ʌ sʰ o,NNG,28,0
27767,클랙슨,클랙슨,kʰ ɯ l l ɛ k s* ɯ n,NNG,28,0
27767,몰살,몰살,m o l sʰ ɑ l,NNG,28,0
27767,성물,성물,sʰ ʌ ŋ m u l,NNG,28,0
27767,몰염치,몰염치,m o l jʌ m tɕʰ i,NNG,28,0
27767,준비금,준비금,tɕ u n p i k ɯ m,NNG,28,0
27767,단무지,단무지,t ɑ n m u tɕ i,NNG,28,0
27767,중무장,중무장,tɕ u ŋ m u tɕ ɑ ŋ,NNG,28,0
27767,찐빵,찐빵,tɕ* i n p* ɑ ŋ,NNG,28,0
27767,맏형,맏형,m ɑ tʰ jʌ ŋ,NNG,28,0
27767,일__07,일,i l,NNG,28,0
27767,뻘,뻘,p* ʌ l,NNG,28,0
27767,애칭,애칭,ɛ tɕʰ i ŋ,NNG,28,0
27767,성악가,성악가,sʰ ʌ ŋ ɑ k k* ɑ,NNG,28,0
27767,주심포식,주심포식,tɕ u sʰ i m pʰ o sʰ i k,NNG,28,0
27767,프라이,프라이,pʰ ɯ l ɑ i,NNG,28,0
27767,무대소,무대소,m u t ɛ sʰ o,NNG,28,0
27767,능멸,능멸,n ɯ ŋ m jʌ l,NNG,28,0
27767,다층,다층,t ɑ tɕʰ ɯ ŋ,NNG,28,0
27767,성전환,성전환,sʰ ʌ ŋ tɕ ʌ n h wa n,NNG,28,0
27767,서예가,서예가,sʰ ʌ jɛ k ɑ,NNG,28,0
27767,칼자루,칼자루,kʰ ɑ l tɕ ɑ l u,NNG,28,0
27767,찜통,찜통,tɕ* i m tʰ o ŋ,NNG,28,0
27767,내통,내통,n ɛ tʰ o ŋ,NNG,28,0
27767,다큐,다큐,t ɑ kʰ ju,NNG,28,0
27767,폭__02,폭,pʰ o k,MAG,28,0
27767,착__02,착,tɕʰ ɑ k,MAG,28,0
27767,저벅저벅__01,저벅저벅,tɕ ʌ p ʌ k tɕ* ʌ p ʌ k,MAG,28,0
27767,킥킥__01,킥킥,kʰ i k kʰ i k,MAG,28,0
27767,휘적휘적,휘적휘적,h wi tɕ ʌ kʰ wi tɕ ʌ k,MAG,28,0
27767,성의껏,성의껏,sʰ ʌ ŋ ɰi k* ʌ t,MAG,28,0
27767,여하간,여하간,jʌ h ɑ k ɑ n,MAG,28,0
27767,살포시,살포시,sʰ ɑ l pʰ o sʰ i,MAG,28,0
27767,와들와들,와들와들,wa t ɯ l wa t ɯ l,MAG,28,0
27767,암튼,암튼,ɑ m tʰ ɯ n,MAG,28,0
27767,어서어서,어서어서,ʌ sʰ ʌ ʌ sʰ ʌ,MAG,28,0
27767,흘깃,흘깃,h ɯ l k i t,MAG,28,0
27767,멀쩡히,멀쩡히,m ʌ l tɕ* ʌ ŋ h i,MAG,28,0
27767,덩실덩실,덩실덩실,t ʌ ŋ sʰ i l t ʌ ŋ sʰ i l,MAG,28,0
27767,킬킬,킬킬,kʰ i l kʰ i l,MAG,28,0
27767,어언,어언,ʌ ʌ n,MAG,28,0
27767,획,획,h wɛ k,MAG,28,0
27767,씽씽,씽씽,s* i ŋ s* i ŋ,MAG,28,0
27767,쪽,쪽,tɕ* o k,MAG,28,0
27767,너울너울,너울너울,n ʌ u l l ʌ u l,MAG,28,0
27767,추적추적,추적추적,tɕʰ u tɕ ʌ k tɕʰ u tɕ ʌ k,MAG,28,0
27767,후,후,h u,MAG,28,0
27767,개헌안,개헌안,k ɛ h ʌ n ɑ n,NNG,28,0
27767,지방관,지방관,tɕ i p ɑ ŋ k wa n,NNG,28,0
27767,가을바람,가을바람,k ɑ ɯ l p ɑ l ɑ m,NNG,28,0
27767,맞배지붕,맞배지붕,m ɑ t p* ɛ tɕ i p u ŋ,NNG,28,0
27767,걸출,걸출,k ʌ l tɕʰ u l,NNG,28,0
27767,출발선,출발선,tɕʰ u l p ɑ l sʰ ʌ n,NNG,28,0
27767,좌우지간,좌우지간,tɕ wa u tɕ i k ɑ n,NNG,28,0
27767,면세품,면세품,m jʌ n sʰ ɛ pʰ u m,NNG,28,0
27767,순두부,순두부,sʰ u n t u p u,NNG,28,0
27767,가치중립,가치중립,k ɑ tɕʰ i tɕ u ŋ n i p,NNG,28,0
27767,착시,착시,tɕʰ ɑ k s* i,NNG,28,0
27767,살덩이,살덩이,sʰ ɑ l t ʌ ŋ i,NNG,28,0
27767,수출상,수출상,sʰ u tɕʰ u l sʰ ɑ ŋ,NNG,28,0
27767,농산품,농산품,n o ŋ sʰ ɑ n pʰ u m,NNG,28,0
27767,메시야,메시야,m ɛ sʰ i ja,NNG,28,0
27767,메타,메타,m ɛ tʰ ɑ,NNG,28,0
27767,갯마을,갯마을,k ɛ n m ɑ ɯ l,NNG,28,0
27767,출생지,출생지,tɕʰ u l sʰ ɛ ŋ tɕ i,NNG,28,0
27767,아랫마을,아랫마을,ɑ l ɛ n m ɑ ɯ l,NNG,28,0
27767,쟁탈,쟁탈,tɕ ɛ ŋ tʰ ɑ l,NNG,28,0
27767,전주__17,전주,tɕ ʌ n tɕ u,NNG,27,0
28318,대업,대업,t ɛ ʌ p,NNG,27,0
28318,내정자,내정자,n ɛ tɕ ʌ ŋ tɕ ɑ,NNG,27,0
28318,합의점,합의점,h ɑ p ɰi tɕ ʌ m,NNG,27,0
28318,흉칙,흉칙,h ju ŋ tɕʰ i k,NNG,27,0
28318,동포애,동포애,t o ŋ pʰ o ɛ,NNG,27,0
28318,주야,주야,tɕ u ja,NNG,27,0
28318,급습,급습,k ɯ p s* ɯ p,NNG,27,0
28318,경조사,경조사,k jʌ ŋ tɕ o sʰ ɑ,NNG,27,0
28318,부__12,부,p u,NNB,27,0
28318,구__09,구,k u,NNB,27,0
28318,범,범,p ʌ m,NNB,27,0
28318,마,마,m ɑ,NNB,27,0
28318,날,날,n ɑ l,NNB,27,0
28318,이까짓,이까짓,i k* ɑ tɕ i t,MM,27,0
28318,실실,실실,sʰ i l sʰ i l,MAG,27,0
28318,잔잔히__01,잔잔히,tɕ ɑ n tɕ ɑ n h i,MAG,27,0
28318,동동__03,동동,t o ŋ t o ŋ,MAG,27,0
28318,찔끔__01,찔끔,tɕ* i l k* ɯ m,MAG,27,0
28318,깜짝깜짝__02,깜짝깜짝,k* ɑ m tɕ* ɑ k k* ɑ m tɕ* ɑ k,MAG,27,0
28318,번연히__01,번연히,p ʌ n jʌ n h i,MAG,27,0
28318,덜렁__03,덜렁,t ʌ l l ʌ ŋ,MAG,27,0
28318,휘,휘,h wi,MAG,27,0
28318,밤낮없이,밤낮없이,p ɑ m n ɑ tɕ ʌ p s* i,MAG,27,0
28318,쏴아,쏴아,s* wa ɑ,MAG,27,0
28318,담담히,담담히,t ɑ m t ɑ m h i,MAG,27,0
28318,길이,길이,k i l i,MAG,27,0
28318,감감,감감,k ɑ m k ɑ m,MAG,27,0
28318,불쌍히,불쌍히,p u l s* ɑ ŋ h i,MAG,27,0
28318,쩝쩝,쩝쩝,tɕ* ʌ p tɕ* ʌ p,MAG,27,0
28318,지긋이,지긋이,tɕ i k ɯ sʰ i,MAG,27,0
28318,철없이,철없이,tɕʰ ʌ l ʌ p s* i,MAG,27,0
28318,차일피일,차일피일,tɕʰ ɑ i l pʰ i i l,MAG,27,0
28318,후두둑,후두둑,h u t u t u k,MAG,27,0
28318,시나브로,시나브로,sʰ i n ɑ p ɯ l o,MAG,27,0
28318,요행히,요행히,jo h ɛ ŋ h i,MAG,27,0
28318,으례,으례,ɯ l jɛ,MAG,27,0
28318,큼직큼직,큼직큼직,kʰ ɯ m tɕ i k kʰ ɯ m tɕ i k,MAG,27,0
28318,극좌,극좌,k ɯ k tɕ* wa,NNG,27,0
28318,바들바들,바들바들,p ɑ t ɯ l p ɑ t ɯ l,MAG,27,0
28318,담뿍,담뿍,t ɑ m p* u k,MAG,27,0
28318,유격__02,유격,ju k jʌ k,NNG,27,0
28318,교두__04,교두,k jo t u,NNG,27,0
28318,봉__11,봉,p o ŋ,NNG,27,0
28318,노정__06,노정,n o tɕ ʌ ŋ,NNG,27,0
28318,너구리__01,너구리,n ʌ k u l i,NNG,27,0
28318,적__17,적,tɕ ʌ k,NNG,27,0
28318,상온__02,상온,sʰ ɑ ŋ o n,NNG,27,0
28318,촌부__03,촌부,tɕʰ o n p u,NNG,27,0
28318,연전__01,연전,jʌ n tɕ ʌ n,NNG,27,0
28318,무동__02,무동,m u t o ŋ,NNG,27,0
28318,마방__02,마방,m ɑ p ɑ ŋ,NNG,27,0
28318,금제__02,금제,k ɯ m tɕ ɛ,NNG,27,0
28318,기도__05,기도,k i t o,NNG,27,0
28318,캘린더__01,캘린더,kʰ ɛ l l i n t ʌ,NNG,27,0
28318,소청__05,소청,sʰ o tɕʰ ʌ ŋ,NNG,27,0
28318,계피__01,계피,k jɛ pʰ i,NNG,27,0
28318,귀소__02,귀소,k wi sʰ o,NNG,27,0
28318,소환__03,소환,sʰ o h wa n,NNG,27,0
28318,역관__06,역관,jʌ k k* wa n,NNG,27,0
28318,역__08,역,jʌ k,NNG,27,0
28318,티__08,티,tʰ i,NNG,27,0
28318,한화__05,한화,h ɑ n h wa,NNG,27,0
28318,북단__01,북단,p u k t* ɑ n,NNG,27,0
28318,담수__01,담수,t ɑ m sʰ u,NNG,27,0
28318,여세__02,여세,jʌ sʰ ɛ,NNG,27,0
28318,인__16,인,i n,NNG,27,0
28318,등원__01,등원,t ɯ ŋ wʌ n,NNG,27,0
28318,분대__03,분대,p u n t ɛ,NNG,27,0
28318,분재__04,분재,p u n tɕ ɛ,NNG,27,0
28318,포성__02,포성,pʰ o sʰ ʌ ŋ,NNG,27,0
28318,세칙__01,세칙,sʰ ɛ tɕʰ i k,NNG,27,0
28318,정소__07,정소,tɕ ʌ ŋ sʰ o,NNG,27,0
28318,재질__01,재질,tɕ ɛ tɕ i l,NNG,27,0
28318,포자__02,포자,pʰ o tɕ ɑ,NNG,27,0
28318,필명__02,필명,pʰ i l m jʌ ŋ,NNG,27,0
28318,제금__05,제금,tɕ ɛ k ɯ m,NNG,27,0
28318,직조__02,직조,tɕ i k tɕ* o,NNG,27,0
28318,방적__02,방적,p ɑ ŋ tɕ ʌ k,NNG,27,0
28318,정도__02,정도,tɕ ʌ ŋ t o,NNG,27,0
28318,쇠전__01,쇠전,sʰ wɛ tɕ ʌ n,NNG,27,0
28318,턱__02,턱,tʰ ʌ k,NNG,27,0
28318,양장__05,양장,ja ŋ tɕ ɑ ŋ,NNG,27,0
28318,통설__02,통설,tʰ o ŋ sʰ ʌ l,NNG,27,0
28318,움__02,움,u m,NNG,27,0
28318,구루마__01,구루마,k u l u m ɑ,NNG,27,0
28318,운석__03,운석,u n sʰ ʌ k,NNG,27,0
28318,섶__02,섶,sʰ ʌ p,NNG,27,0
28318,빈궁__01,빈궁,p i n k u ŋ,NNG,27,0
28318,직인__03,직인,tɕ i k i n,NNG,27,0
28318,배부__04,배부,p ɛ p u,NNG,27,0
28318,식사__02,식사,sʰ i k s* ɑ,NNG,27,0
28318,성어__02,성어,sʰ ʌ ŋ ʌ,NNG,27,0
28318,배선__02,배선,p ɛ sʰ ʌ n,NNG,27,0
28318,애견__01,애견,ɛ k jʌ n,NNG,27,0
28318,폭주__02,폭주,pʰ o k tɕ* u,NNG,27,0
28318,폴더__01,폴더,pʰ o l t ʌ,NNG,27,0
28318,이드__01,이드,i t ɯ,NNG,27,0
28318,해동__05,해동,h ɛ t o ŋ,NNG,27,0
28318,사례__03,사례,sʰ ɑ l jɛ,NNG,27,0
28318,전달자,전달자,tɕ ʌ n t ɑ l tɕ ɑ,NNG,27,0
28318,샘터,샘터,sʰ ɛ m tʰ ʌ,NNG,27,0
28318,우덜,우덜,u t ʌ l,NP,27,0
28318,오백만,오백만,o p ɛ ŋ m ɑ n,NR,27,0
28318,오호,오호,o h o,IC,27,0
28318,글쎄다,글쎄다,k ɯ l s* ɛ t ɑ,IC,27,0
28318,개가__03,개가,k ɛ k ɑ,NNG,27,0
28318,재__15,재,tɕ ɛ,NNG,27,0
28318,사립__01,사립,sʰ ɑ l i p,NNG,27,0
28318,나래__03,나래,n ɑ l ɛ,NNG,27,0
28318,정곡__01,정곡,tɕ ʌ ŋ k o k,NNG,27,0
28318,사사__21,사사,sʰ ɑ sʰ ɑ,NNG,27,0
28318,악독__01,악독,ɑ k t* o k,NNG,27,0
28318,서설__01,서설,sʰ ʌ sʰ ʌ l,NNG,27,0
28318,금실__03,금실,k ɯ m sʰ i l,NNG,27,0
28318,수정__12,수정,sʰ u tɕ ʌ ŋ,NNG,27,0
28318,공인__07,공인,k o ŋ i n,NNG,27,0
28318,사탑__02,사탑,sʰ ɑ tʰ ɑ p,NNG,27,0
28318,픽업__02,픽업,pʰ i k ʌ p,NNG,27,0
28318,각인__04,각인,k ɑ k i n,NNG,27,0
28318,변상__01,변상,p jʌ n sʰ ɑ ŋ,NNG,27,0
28318,입관__02,입관,i p k* wa n,NNG,27,0
28318,대증__01,대증,t ɛ tɕ ɯ ŋ,NNG,27,0
28318,참화__02,참화,tɕʰ ɑ m h wa,NNG,27,0
28318,준법__04,준법,tɕ u n p ʌ p,NNG,27,0
28318,벼루__01,벼루,p jʌ l u,NNG,27,0
28318,기복__04,기복,k i p o k,NNG,27,0
28318,각의__02,각의,k ɑ k ɰi,NNG,27,0
28318,뙈기__01,뙈기,t* wɛ k i,NNG,27,0
28318,열성__03,열성,jʌ l sʰ ʌ ŋ,NNG,27,0
28318,지질__06,지질,tɕ i tɕ i l,NNG,27,0
28318,선도__14,선도,sʰ ʌ n t o,NNG,27,0
28318,살__05,살,sʰ ɑ l,NNG,27,0
28318,옥탑__03,옥탑,o k tʰ ɑ p,NNG,27,0
28318,대제__01,대제,t ɛ tɕ ɛ,NNG,27,0
28318,탄복__03,탄복,tʰ ɑ n p o k,NNG,27,0
28318,견__02,견,k jʌ n,NNG,27,0
28318,젖병__02,젖병,tɕ ʌ t p* jʌ ŋ,NNG,27,0
28318,은전__04,은전,ɯ n tɕ ʌ n,NNG,27,0
28318,교조__02,교조,k jo tɕ o,NNG,27,0
28318,관속__01,관속,k wa n sʰ o k,NNG,27,0
28318,병치__02,병치,p jʌ ŋ tɕʰ i,NNG,27,0
28318,초본__01,초본,tɕʰ o p o n,NNG,27,0
28318,향리__02,향리,h ja ŋ n i,NNG,27,0
28318,국학__02,국학,k u kʰ ɑ k,NNG,27,0
28318,적수__08,적수,tɕ ʌ k s* u,NNG,27,0
28318,전표__03,전표,tɕ ʌ n pʰ jo,NNG,27,0
28318,좌선__02,좌선,tɕ wa sʰ ʌ n,NNG,27,0
28318,퇴영__01,퇴영,tʰ wɛ jʌ ŋ,NNG,27,0
28318,향청__01,향청,h ja ŋ tɕʰ ʌ ŋ,NNG,27,0
28318,예인__01,예인,jɛ i n,NNG,27,0
28318,유약__04,유약,ju ja k,NNG,27,0
28318,유실__04,유실,ju sʰ i l,NNG,27,0
28318,동__18,동,t o ŋ,NNG,27,0
28318,쇠잔,쇠잔,sʰ wɛ tɕ ɑ n,NNG,27,0
28318,동기간__02,동기간,t o ŋ k i k ɑ n,NNG,27,0
28318,예매__01,예매,jɛ m ɛ,NNG,27,0
28318,동년__01,동년,t o ŋ n jʌ n,NNG,27,0
28318,보전__04,보전,p o tɕ ʌ n,NNG,27,0
28318,일기__04,일기,i l k i,NNG,27,0
28318,정실__05,정실,tɕ ʌ ŋ sʰ i l,NNG,27,0
28318,주실__01,주실,tɕ u sʰ i l,NNG,27,0
28318,실연__02,실연,sʰ i l jʌ n,NNG,27,0
28318,동산__04,동산,t o ŋ sʰ ɑ n,NNG,27,0
28318,대하__02,대하,t ɛ h ɑ,NNG,27,0
28318,복사__11,복사,p o k s* ɑ,NNG,27,0
28318,대마__02,대마,t ɛ m ɑ,NNG,27,0
28318,조목__01,조목,tɕ o m o k,NNG,27,0
28318,동이__01,동이,t o ŋ i,NNG,27,0
28318,지대__06,지대,tɕ i t ɛ,NNG,27,0
28318,우물마루,우물마루,u m u l m ɑ l u,NNG,27,0
28318,코딱지,코딱지,kʰ o t* ɑ k tɕ* i,NNG,27,0
28318,우격다짐,우격다짐,u k jʌ k t* ɑ tɕ i m,NNG,27,0
28318,외판원,외판원,wɛ pʰ ɑ n wʌ n,NNG,27,0
28318,기맥,기맥,k i m ɛ k,NNG,27,0
28318,외제품,외제품,wɛ tɕ ɛ pʰ u m,NNG,27,0
28318,해수면,해수면,h ɛ sʰ u m jʌ n,NNG,27,0
28318,번식력,번식력,p ʌ n sʰ i ŋ n jʌ k,NNG,27,0
28318,번역가,번역가,p ʌ n jʌ k k* ɑ,NNG,27,0
28318,번역본,번역본,p ʌ n jʌ k p* o n,NNG,27,0
28318,겸상,겸상,k jʌ m sʰ ɑ ŋ,NNG,27,0
28318,상호주의,상호주의,sʰ ɑ ŋ h o tɕ u ɰi,NNG,27,0
28318,결속력,결속력,k jʌ l sʰ o ŋ n jʌ k,NNG,27,0
28318,결사대,결사대,k jʌ l sʰ ɑ t ɛ,NNG,27,0
28318,귀__88,귀,k wi,NNG,27,0
28318,행__x07,행,h ɛ ŋ,NNG,27,0
28318,행길,행길,h ɛ ŋ k i l,NNG,27,0
28318,옥양목,옥양목,o k ja ŋ m o k,NNG,27,0
28318,변천사,변천사,p jʌ n tɕʰ ʌ n sʰ ɑ,NNG,27,0
28318,허송,허송,h ʌ sʰ o ŋ,NNG,27,0
28318,별호,별호,p jʌ l h o,NNG,27,0
28318,오버랩,오버랩,o p ʌ l ɛ p,NNG,27,0
28318,오른손잡이,오른손잡이,o l ɯ n sʰ o n tɕ ɑ p i,NNG,27,0
28318,보도국,보도국,p o t o k u k,NNG,27,0
28318,슬럼프,슬럼프,sʰ ɯ l l ʌ m pʰ ɯ,NNG,27,0
28318,새벽빛,새벽빛,sʰ ɛ p jʌ k p* i t,NNG,27,0
28318,새봄,새봄,sʰ ɛ p o m,NNG,27,0
28318,허리케인,허리케인,h ʌ l i kʰ ɛ i n,NNG,27,0
28318,프로포즈,프로포즈,pʰ ɯ l o pʰ o tɕ ɯ,NNG,27,0
28318,남존여비,남존여비,n ɑ m tɕ o n jʌ p i,NNG,27,0
28318,영욕,영욕,jʌ ŋ jo k,NNG,27,0
28318,흙냄새,흙냄새,h ɯ ŋ n ɛ m sʰ ɛ,NNG,27,0
28318,열역학,열역학,jʌ l jʌ kʰ ɑ k,NNG,27,0
28318,연탄불,연탄불,jʌ n tʰ ɑ n p u l,NNG,27,0
28318,혹성,혹성,h o k s* ʌ ŋ,NNG,27,0
28318,현실상,현실상,h jʌ n sʰ i l sʰ ɑ ŋ,NNG,27,0
28318,현실주의자,현실주의자,h jʌ n sʰ i l tɕ u ɰi tɕ ɑ,NNG,27,0
28318,대롱,대롱,t ɛ l o ŋ,NNG,27,0
28318,흡인력,흡인력,h ɯ p i l l jʌ k,NNG,27,0
28318,연병장,연병장,jʌ n p jʌ ŋ tɕ ɑ ŋ,NNG,27,0
28318,날림,날림,n ɑ l l i m,NNG,27,0
28318,부정문,부정문,p u tɕ ʌ ŋ m u n,NNG,27,0
28318,속국,속국,sʰ o k k* u k,NNG,27,0
28318,여자부,여자부,jʌ tɕ ɑ p u,NNG,27,0
28318,총점,총점,tɕʰ o ŋ tɕ ʌ m,NNG,27,0
28318,분과위,분과위,p u n k wa wi,NNG,27,0
28318,에메랄드,에메랄드,ɛ m ɛ l ɑ l t ɯ,NNG,27,0
28318,불기둥,불기둥,p u l k i t u ŋ,NNG,27,0
28318,얼음물,얼음물,ʌ l ɯ m m u l,NNG,27,0
28318,얼룩무늬,얼룩무늬,ʌ l l u ŋ m u n ɰi,NNG,27,0
28318,언약,언약,ʌ n ja k,NNG,27,0
28318,어문학,어문학,ʌ m u n h ɑ k,NNG,27,0
28318,블렌딩,블렌딩,p ɯ l l ɛ n t i ŋ,NNG,27,0
28318,쇠스랑,쇠스랑,sʰ wɛ sʰ ɯ l ɑ ŋ,NNG,27,0
28318,유성__05,유성,ju sʰ ʌ ŋ,NNG,27,0
28318,양은,양은,ja ŋ ɯ n,NNG,27,0
28318,양아치,양아치,ja ŋ ɑ tɕʰ i,NNG,27,0
28318,세끼,세끼,sʰ ɛ k* i,NNG,27,0
28318,빈털터리,빈털터리,p i n tʰ ʌ l tʰ ʌ l i,NNG,27,0
28318,야밤,야밤,ja p ɑ m,NNG,27,0
28318,터빈,터빈,tʰ ʌ p i n,NNG,27,0
28318,수륙,수륙,sʰ u l ju k,NNG,27,0
28318,암투,암투,ɑ m tʰ u,NNG,27,0
28318,암갈색,암갈색,ɑ m k ɑ l sʰ ɛ k,NNG,27,0
28318,기증자,기증자,k i tɕ ɯ ŋ tɕ ɑ,NNG,27,0
28318,알골__02,알골,ɑ l k o l,NNG,27,0
28318,택시비,택시비,tʰ ɛ k s* i p i,NNG,27,0
28318,기지국,기지국,k i tɕ i k u k,NNG,27,0
28318,안내소,안내소,ɑ n n ɛ sʰ o,NNG,27,0
28318,설__x12,설,sʰ ʌ l,NNG,27,0
28318,아이보리,아이보리,ɑ i p o l i,NNG,27,0
28318,수준급,수준급,sʰ u tɕ u n k ɯ p,NNG,27,0
28318,사탕수수,사탕수수,sʰ ɑ tʰ ɑ ŋ sʰ u sʰ u,NNG,27,0
28318,꿰미,꿰미,k* wɛ m i,NNG,27,0
28318,캐리어,캐리어,kʰ ɛ l i ʌ,NNG,27,0
28318,지주지,지주지,tɕ i tɕ u tɕ i,NNG,27,0
28318,씀바귀,씀바귀,s* ɯ m p ɑ k wi,NNG,27,0
28318,선수촌,선수촌,sʰ ʌ n sʰ u tɕʰ o n,NNG,27,0
28318,쑥갓,쑥갓,s* u k k* ɑ t,NNG,27,0
28318,쌍안경,쌍안경,s* ɑ ŋ ɑ n k jʌ ŋ,NNG,27,0
28318,가자미,가자미,k ɑ tɕ ɑ m i,NNG,27,0
28318,흰떡,흰떡,h ɰi n t* ʌ k,NNG,27,0
28318,심포지움,심포지움,sʰ i m pʰ o tɕ i u m,NNG,27,0
28318,숙박비,숙박비,sʰ u k p* ɑ k p* i,NNG,27,0
28318,횡,횡,h wɛ ŋ,NNG,27,0
28318,기현상,기현상,k i h jʌ n sʰ ɑ ŋ,NNG,27,0
28318,살모사,살모사,sʰ ɑ l m o sʰ ɑ,NNG,27,0
28318,살얼음,살얼음,sʰ ɑ l ʌ l ɯ m,NNG,27,0
28318,살이,살이,sʰ ɑ l i,NNG,27,0
28318,순배,순배,sʰ u n p ɛ,NNG,27,0
28318,도살장,도살장,t o sʰ ɑ l tɕ ɑ ŋ,NNG,27,0
28318,도상국,도상국,t o sʰ ɑ ŋ k u k,NNG,27,0
28318,주먹다짐,주먹다짐,tɕ u m ʌ k t* ɑ tɕ i m,NNG,27,0
28318,통합자,통합자,tʰ o ŋ h ɑ p tɕ* ɑ,NNG,27,0
28318,주__x33,주,tɕ u,NNG,27,0
28318,도포짜리,도포짜리,t o pʰ o tɕ* ɑ l i,NNG,27,0
28318,좌천,좌천,tɕ wa tɕʰ ʌ n,NNG,27,0
28318,다문화,다문화,t ɑ m u n h wa,NNG,27,0
28318,종살이,종살이,tɕ o ŋ sʰ ɑ l i,NNG,27,0
28318,돌기둥,돌기둥,t o l k i t u ŋ,NNG,27,0
28318,국방성,국방성,k u k p* ɑ ŋ sʰ ʌ ŋ,NNG,27,0
28318,족__04,족,tɕ o k,NNG,27,0
28318,조회문,조회문,tɕ o h wɛ m u n,NNG,27,0
28318,동남부,동남부,t o ŋ n ɑ m p u,NNG,27,0
28318,조정위,조정위,tɕ o tɕ ʌ ŋ wi,NNG,27,0
28318,조인식,조인식,tɕ o i n sʰ i k,NNG,27,0
28318,투표장,투표장,tʰ u pʰ jo tɕ ɑ ŋ,NNG,27,0
28318,군법,군법,k u n p ʌ p,NNG,27,0
28318,조상신,조상신,tɕ o sʰ ɑ ŋ sʰ i n,NNG,27,0
28318,군사비,군사비,k u n sʰ ɑ p i,NNG,27,0
28318,삼권,삼권,sʰ ɑ m k wʌ n,NNG,27,0
28318,구심력,구심력,k u sʰ i m n jʌ k,NNG,27,0
28318,다운로드,다운로드,t ɑ u l l o t ɯ,NNG,27,0
28318,특활,특활,tʰ ɯ kʰ wa l,NNG,27,0
28318,뒤꼭지,뒤꼭지,t wi k* o k tɕ* i,NNG,27,0
28318,특효,특효,tʰ ɯ kʰ jo,NNG,27,0
28318,실무진,실무진,sʰ i l m u tɕ i n,NNG,27,0
28318,정치망,정치망,tɕ ʌ ŋ tɕʰ i m ɑ ŋ,NNG,27,0
28318,정유사,정유사,tɕ ʌ ŋ ju sʰ ɑ,NNG,27,0
28318,정어리,정어리,tɕ ʌ ŋ ʌ l i,NNG,27,0
28318,정신주의,정신주의,tɕ ʌ ŋ sʰ i n tɕ u ɰi,NNG,27,0
28318,금은,금은,k ɯ m ɯ n,NNG,27,0
28318,정년퇴직,정년퇴직,tɕ ʌ ŋ n jʌ n tʰ wɛ tɕ i k,NNG,27,0
28318,절멸,절멸,tɕ ʌ l m jʌ l,NNG,27,0
28318,전자계산기,전자계산기,tɕ ʌ n tɕ ɑ k jɛ sʰ ɑ n k i,NNG,27,0
28318,교위__88,교위,k jo wi,NNG,27,0
28318,팥고물,팥고물,pʰ ɑ t k* o m u l,NNG,27,0
28318,가십,가십,k ɑ sʰ i p,NNG,27,0
28318,전시회장,전시회장,tɕ ʌ n sʰ i h wɛ tɕ ɑ ŋ,NNG,27,0
28318,로열,로열,l o jʌ l,NNG,27,0
28318,루즈,루즈,l u tɕ ɯ,NNG,27,0
28318,거리__04,거리,k ʌ l i,NNB,27,0
28318,리베이트,리베이트,l i p ɛ i tʰ ɯ,NNG,27,0
28318,참관인,참관인,tɕʰ ɑ m k wa n i n,NNG,27,0
28318,격퇴,격퇴,k jʌ k tʰ wɛ,NNG,27,0
28318,마그네슘,마그네슘,m ɑ k ɯ n ɛ sʰ ju m,NNG,27,0
28318,담화문,담화문,t ɑ m h wa m u n,NNG,27,0
28318,마루방,마루방,m ɑ l u p ɑ ŋ,NNG,27,0
28318,승차권,승차권,sʰ ɯ ŋ tɕʰ ɑ k wʌ n,NNG,27,0
28318,뇌염,뇌염,n wɛ jʌ m,NNG,27,0
28318,근대주의,근대주의,k ɯ n t ɛ tɕ u ɰi,NNG,27,0
28318,펜싱,펜싱,pʰ ɛ n sʰ i ŋ,NNG,27,0
28318,재중,재중,tɕ ɛ tɕ u ŋ,NNG,27,0
28318,편곡,편곡,pʰ jʌ n k o k,NNG,27,0
28318,광고업,광고업,k wa ŋ k o ʌ p,NNG,27,0
28318,데생,데생,t ɛ sʰ ɛ ŋ,NNG,27,0
28318,재__88,재,tɕ ɛ,NNG,27,0
28318,만천하,만천하,m ɑ n tɕʰ ʌ n h ɑ,NNG,27,0
28318,간호부,간호부,k ɑ n h o p u,NNG,27,0
28318,평검사,평검사,pʰ jʌ ŋ k ʌ m sʰ ɑ,NNG,27,0
28318,평론집,평론집,pʰ jʌ ŋ n o n tɕ i p,NNG,27,0
28318,농어,농어,n o ŋ ʌ,NNG,27,0
28318,장농,장농,tɕ ɑ ŋ n o ŋ,NNG,27,0
28318,맞수,맞수,m ɑ t s* u,NNG,27,0
28318,매너리즘,매너리즘,m ɛ n ʌ l i tɕ ɯ m,NNG,27,0
28318,꿈자리,꿈자리,k* u m tɕ ɑ l i,NNG,27,0
28318,작황,작황,tɕ ɑ kʰ wa ŋ,NNG,27,0
28318,화톳불,화톳불,h wa tʰ o t p* u l,NNG,27,0
28318,술래잡기,술래잡기,sʰ u l l ɛ tɕ ɑ p k* i,NNG,27,0
28318,간빙기,간빙기,k ɑ n p i ŋ k i,NNG,27,0
